"player_name","team_abbreviation","age","gp","min","dre","efg","rel_efg","ts","rel_ts","stk","plus_minus"
"Josh Gray","FWN",27,14,404,-0.39,41.9,-9.24,44.95,-9.42,2.8,2.4
"Josh Green","SLC",20,6,178,-0.01,47.12,-4.03,49.76,-4.61,3.8,4.6
"Josh Hall","OKL",20,1,15,-2.81,20,-31.14,20,-34.37,0,-29.7
"Josh Huestis","RGV",29,3,60,-2.48,39.95,-11.19,38.84,-15.53,2.4,-0.8
"Josh Reaves","RGV",23,15,360,3.53,58.33,7.19,60.4,6.03,2.6,13.2
"Julian Washburn","DEL",29,14,320,-0.65,54.14,3,54.48,0.11,1.9,-2.5
"Justin Jackson","LAK",24,11,126,-2.08,36.58,-14.57,43.71,-10.65,4.5,-16.4
"Justin Patton","RGV",23,4,86,0.46,51.91,0.77,56.16,1.8,6.8,-1.6
"Justin Robinson","DEL",23,13,404,2.96,47.45,-3.69,50.68,-3.69,3.1,8.2
"Justin Wright-Foreman","ERI",23,15,358,0.79,61.58,10.44,61.92,7.55,1.4,6.5
"KJ McDaniels","GBO",28,10,143,-0.29,52.98,1.83,55.83,1.46,2.9,0.6
"Kahlil Whitney","GBO",20,9,88,-2.71,44.29,-6.86,43.36,-11.01,3.1,-4.1
"Kaiser Gates","LIN",24,12,321,4.44,55.47,4.33,59.23,4.86,3.7,0
"Kaleb Johnson","AUS",24,13,180,1.35,72.04,20.9,71.24,16.87,2.8,-1.5
"Kaleb Wesson","SCW",21,11,295,6.97,61.07,9.93,66.58,12.21,3.3,11.9
"Karim Mane","LAK",20,15,334,-6.59,35.76,-15.38,36.4,-17.96,2,-8.2
"Keandre Cook","GBO",23,8,69,-2.2,32.07,-19.08,34.72,-19.64,2.7,-17.1
"Kenny Williams","AUS",24,15,391,-0.3,49.44,-1.7,52.07,-2.29,1.4,-11
"Kenny Wooten","RGV",22,14,239,0.21,52.75,1.6,56.61,2.24,4.3,-4.5
"Kenyon Martin Jr.","RGV",20,10,315,2.51,49.76,-1.38,52.38,-1.99,4,-3.3
"Kevin Porter Jr.","RGV",20,15,540,2.66,51.81,0.66,55.96,1.6,2.5,5
"Kevon Harris","RAP",23,7,68,-2.95,42.96,-8.19,46.36,-8,1.4,20.9
"Khyri Thomas","AUS",24,7,130,0.74,58.12,6.98,59.73,5.36,2.7,17.8
"Kobi Simmons","GBO",23,15,493,-0.55,47.2,-3.95,50.91,-3.46,1.8,-9.2
"Kristian Doolittle","CTN",23,3,25,-2.28,28.1,-23.04,28.51,-25.86,1.7,19
"Ky Bowman","ACC",23,6,139,-2.65,40.27,-10.87,45.23,-9.14,2.7,-7.3
"Kylor Kelley","AUS",23,14,158,-3.12,59.26,8.12,63.91,9.54,2,-19.6
"Lamine Diane","DEL",23,5,51,-1.9,58.19,7.05,49.75,-4.62,7.2,-8
"Levi Randolph","CTN",28,15,458,0.39,54.09,2.95,58.65,4.29,1.7,-1.9
"Lindell Wigginton","IWA",22,15,524,-3.42,50.54,-0.61,53.69,-0.68,1.2,-10.3
"London Perrantes","AUS",26,14,351,-1.36,41.01,-10.14,43.1,-11.27,2.5,-3.4
"Louis King","WES",21,15,483,2.62,61.23,10.09,64.87,10.5,2.7,2.7
"Luka Samanic","AUS",21,6,196,-1.82,49.21,-1.93,52.23,-2.13,0.4,12.3
"Malachi Flynn","RAP",22,6,207,3.79,53.18,2.04,55.76,1.39,2.5,7.3
"Malachi Richardson","CTN",25,14,279,0.13,54.72,3.57,56.66,2.29,1.2,-2.9
"Malcolm Miller","SLC",28,14,381,-1.8,50.39,-0.75,53.56,-0.81,2.9,-7.5
"Malik Benlevi","SLC",23,11,218,0.18,57.39,6.25,56.15,1.78,2,-13.5
"Malik Fitts","ACC",23,14,368,-2.05,53.07,1.92,56.61,2.24,1,0.3
"Malik Pope","AUS",24,2,9,-2.23,50,-1.14,43.87,-10.5,4.2,-45.8
"Mamadi Diakite","LAK",24,12,332,7.81,60.62,9.48,63.29,8.93,4.6,0.6
"Marcus Graves","SLC",24,11,248,-2.29,47.54,-3.6,49.06,-5.31,1.5,-1.3
"Marlon Taylor","ERI",23,6,61,-2.42,31.46,-19.68,48.47,-5.9,2.4,11.3
"Marques Bolden","CTN",22,10,239,0.31,51.03,-0.11,56.47,2.1,4.5,-15.5
"Matt McQuaid","CTN",24,4,23,-2.66,16.8,-34.34,16.8,-37.57,2.1,-14.6
"Matt Mooney","RAP",24,15,400,3.21,53.68,2.54,55.55,1.18,3.5,8.8
"Matt Morgan","RAP",23,13,288,0.24,51.21,0.07,55.58,1.21,1.6,15.7
"Melvin Frazier Jr.","OKL",24,12,249,-1.62,46.67,-4.48,50.86,-3.51,2.6,4.9
"Michael Frazier II","DEL",27,12,294,-1.91,47.54,-3.6,49.86,-4.51,2.4,9
"Mike Scott","SLC",27,12,285,-2.32,41.47,-9.67,45.11,-9.26,1.7,-20.5
"Moses Brown","OKL",21,14,370,4.79,55.09,3.95,59.17,4.8,3.9,5.3
"Myles Powell","WES",23,13,365,3.8,54.73,3.59,58.79,4.42,3.1,-2.8
"Naji Marshall","ERI",23,12,323,2.51,56.62,5.47,58.63,4.26,2.4,0
"Nate Darling","GBO",22,13,331,-3.96,48.97,-2.17,51.71,-2.66,0.7,-11.1
"Nate Hinton","SCW",21,12,247,4.04,49.15,-2,57.12,2.76,2.7,2.3
"Nate Renfro","AUS",24,15,373,1.36,45,-6.14,45.36,-9,6.1,6.5
"Nathan Sestina","LIN",23,15,297,-1.32,52.2,1.06,54.83,0.47,1.6,-11.2
"Naz Mitrou-Long","FWN",27,13,337,1.68,50.27,-0.87,55.34,0.97,2.2,-2
"Nick Richards","GBO",23,9,237,5.35,55.13,3.99,62.27,7.91,6,-15.3
"Nico Mannion","SCW",19,9,298,0.81,49.36,-1.78,51.83,-2.54,2.5,-2
"Nik Stauskas","RAP",27,15,481,4.28,54.76,3.62,60.93,6.57,2.3,9.6
"Norvel Pelle","CTN",28,3,73,0.32,69.85,18.71,65.94,11.57,7.5,11.6
"Omari Spellman","ERI",23,14,292,2.69,44.05,-7.1,48.86,-5.51,4.7,6.1
"Omer Yurtseven","OKL",22,14,296,7.28,65.4,14.26,68.27,13.9,3.7,-1.8
"Oshae Brissett","FWN",22,12,415,2.29,50.76,-0.39,56.43,2.06,1.9,0.9
"Paul Eboua","LIN",21,10,122,-3.88,29.2,-21.94,39.58,-14.79,1.2,-17.1
"Paul Reed","DEL",21,15,473,8.43,63.89,12.75,64.72,10.35,5.4,6.2
"Paul White","SLC",25,8,203,-3.01,43.82,-7.33,46.68,-7.68,2.1,-23.8
"Phil Booth","OKL",25,6,115,-0.86,51.34,0.19,53.76,-0.61,0.8,4
"Princepal Singh","GLI",20,4,25,-2.03,59.01,7.87,61.13,6.76,1.9,-25.9
"Quincy McKnight","FWN",25,6,50,-2.12,13.69,-37.45,13.69,-40.67,6.1,-0.9
"Quinndary Weatherspoon","AUS",24,1,22,-2.03,56.74,5.6,57.46,3.09,0,-40.9
"Quinton Rose","WES",23,1,0,-2.01,NA,NA,NA,NA,0,200
"Raphiael Putney","IWA",30,10,153,-0.35,51.18,0.03,55.45,1.08,4.8,-3.4
"Rawle Alkins","RAP",23,3,15,-2.01,49.76,-1.39,47.6,-6.76,2.9,-26.5
"Ray McCallum","GBO",29,15,370,-0.34,42.78,-8.36,46.03,-8.33,1.9,-9.6
"Ray Spalding","RGV",24,2,55,-1.15,64.55,13.41,69.14,14.77,3.2,-18.1
"Rayjon Tucker","DEL",23,15,495,1.81,48.41,-2.73,57.87,3.5,2.1,4.6
"Rayshaun Hammonds","FWN",22,12,141,-1.26,48.34,-2.8,51.04,-3.32,3.4,-5.3
"Reggie Hearn","GLI",29,13,169,-1.9,48.05,-3.1,51.25,-3.12,1.6,-8.7
"Reggie Perry","LIN",20,15,432,2.49,55.58,4.44,61.21,6.84,1.9,1.6
"Rob Edwards","OKL",24,15,319,1.87,54.23,3.08,56.13,1.77,1.4,3.2
"Robert Franks","LAK",24,14,343,1.65,59.57,8.43,62.99,8.63,1.4,5.2
"Robert Woodard II","AUS",21,12,375,1.6,43.91,-7.23,47.35,-7.02,3,-3.8
"Romaro Gill","SLC",26,12,196,-1.32,51.9,0.76,57.74,3.37,6,3.8
"Ryan Taylor","SCW",26,14,351,-0.8,59.77,8.62,60.28,5.92,1.8,6.6
"Ryan Woolridge","OKL",24,14,283,2.03,51.23,0.09,54.87,0.5,3.1,8.8
"Sacar Anim","ACC",23,11,122,-2.92,45.92,-5.22,45.07,-9.3,2.3,-21.8
"Sam Merrill","MHU",24,5,144,-1.31,43.81,-7.33,41.66,-12.71,2.8,-8.6
"Sean McDermott","MHU",24,6,185,-1.02,51.32,0.17,54.17,-0.2,1.2,-3.9
"Selom Mawugbe","SCW",22,12,228,4.34,83.33,32.19,84.26,29.89,7,11.4
"Shakur Juiston","MHU",24,4,27,-1.87,100,48.86,119.94,65.57,5.1,-37.9
"Shannon Scott","LIN",28,15,363,-0.37,50.62,-0.53,50.56,-3.81,2.5,-4.3
"Shaq Buchanan","MHU",24,15,451,-1.48,40.05,-11.09,45.18,-9.19,2.8,-5
"Shawn Occeus","RGV",23,15,386,-1.21,44.25,-6.9,47.13,-7.24,2.5,-0.5
"Sheldon Mac","CTN",28,15,427,5.87,54.66,3.51,61.44,7.07,1.7,-6.6
"Simisola Shittu","WES",21,13,347,3.07,56.48,5.33,55.31,0.94,3,9.1
"Sir'Dominic Pointer","CTN",28,14,387,6.65,59.69,8.55,63.49,9.12,6,-0.6
"Skal Labissiere","WES",24,9,106,-1.28,46.43,-4.71,55.87,1.5,4.2,-26.5
"Tahjere McCall","LAK",26,15,412,2.68,52.68,1.54,59.6,5.23,2.8,7.3
"Tariq Owens","LIN",25,9,149,0.51,70.74,19.6,74.71,20.34,4.7,-9.7
"Tony Carr","ERI",23,11,225,-1.69,45.45,-5.69,50.75,-3.62,1.7,6.2
"Tra-Deon Hollins","WES",25,6,60,-0.95,47.22,-3.92,45.47,-8.89,5.2,-20.7
"Tre Jones","AUS",21,7,219,4.96,45.21,-5.93,54.29,-0.07,2,6.1
"Tres Tinkle","RAP",24,14,231,6.01,56.07,4.93,59.33,4.97,3.7,8.6
"Trevelin Queen","RGV",24,15,300,0.94,53.75,2.61,54.6,0.24,3.1,5.2
"Trevon Bluiett","SLC",26,15,337,-5.35,37.37,-13.77,40.49,-13.88,0.7,-14.3
"Trevon Scott","SLC",24,15,439,-0.29,50.34,-0.8,53.77,-0.59,2.7,-10.1
"Trhae Mitchell","RGV",23,11,96,-1.19,39.08,-12.06,37.59,-16.78,6.3,-6.8
"Ty Jerome","OKL",23,9,218,0.8,46.28,-4.87,52.21,-2.15,2.6,3.6
"Ty-Shon Alexander","CTN",22,15,356,0.55,54.83,3.68,58.55,4.18,1.2,-2.3
"Tyler Bey","SLC",23,13,349,3.55,53.92,2.78,57.59,3.22,2.6,-1.8
"Tyler Cook","IWA",23,8,266,2.01,59.79,8.65,62.24,7.87,1.6,-10.2
"Tyler Hall","WES",23,14,414,1.35,59.43,8.28,62.23,7.86,1.6,2.4
"Tyrell Terry","MHU",20,13,382,0.44,49.16,-1.98,56.37,2,1.7,1.3
"Tyrone Wallace","ACC",26,11,348,-0.67,49.49,-1.66,55.47,1.1,2.6,-2.9
"Udoka Azubuike","SLC",21,1,28,-1.54,60.47,9.32,63,8.63,3.4,-1.7
"Vernon Carey Jr.","GBO",20,14,371,1.06,50.43,-0.72,52.77,-1.6,2.8,-4.3
"Vincent Edwards","OKL",24,11,188,-1.85,49.17,-1.97,50.71,-3.66,1.6,15
"Will Magnay","ERI",22,10,222,2.72,60,8.86,63.2,8.84,4.1,4.7
"William McDowell-White","RGV",22,13,219,-0.58,45.63,-5.52,49.91,-4.46,2.3,10.5
"Xavier Sneed","GBO",23,13,303,5.3,45.7,-5.44,53.94,-0.43,4.3,6.1
"Yoeli Childs","ERI",23,12,241,2.62,56.1,4.95,57.48,3.11,2.8,0
"Yogi Ferrell","SLC",27,14,396,2.39,53.94,2.79,58.34,3.98,2.4,-5.7
"Zavier Simpson","OKL",24,15,428,-0.85,48.97,-2.18,49.98,-4.39,1.6,1.9
"Zylan Cheatham","IWA",25,15,461,-1.54,51.55,0.41,54.42,0.06,1.7,-6.4
